date,open,high,low,close,volume,0,1,2,3,4
2015-07-16/00:00:00,18.42,19.25,18.41,18.76,3700.0,,,,,
2015-07-21/00:00:00,18.76,20.63,18.51,20.12,14641.0,,,,,
2015-07-22/00:00:00,22.13,24.34,22.13,23.84,24786.0,,,,,
2015-07-26/00:00:00,23.84,25.0,23.0,23.71,19848.0,,,,,
2015-07-27/00:00:00,23.71,24.5,23.5,23.99,14122.0,,,,,
2015-07-28/00:00:00,23.99,26.38,24.0,24.57,23621.0,,,,,
2015-07-29/00:00:00,24.57,27.02,25.76,26.71,20842.0,,,,,
2015-07-30/00:00:00,26.71,26.92,25.3,25.77,10674.0,,,,,
2015-08-02/00:00:00,25.77,25.25,23.9,24.71,9660.0,,,,,
2015-08-03/00:00:00,24.71,25.18,23.03,24.19,8064.0,,,,,
2015-08-04/00:00:00,24.19,26.0,24.5,25.44,8730.0,,,,,
2015-08-05/00:00:00,25.44,25.35,24.6,24.81,4786.0,,,,,
2015-08-09/00:00:00,24.81,25.0,23.55,23.87,3398.0,,,,,
2015-08-10/00:00:00,23.87,24.95,23.71,24.52,5777.0,,,,,
2015-08-11/00:00:00,24.52,25.0,23.9,24.26,8732.0,,,,,
2015-08-12/00:00:00,24.26,24.57,23.02,23.85,5500.0,,,,,
2015-08-13/00:00:00,23.85,23.22,22.25,22.64,5059.0,,,,,
2015-08-16/00:00:00,22.64,21.6,20.61,21.09,1950.0,,,,,
2015-08-17/00:00:00,21.09,22.0,21.05,21.53,2250.0,,,,,
2015-08-18/00:00:00,21.53,21.0,19.5,20.22,3205.0,,,,,
2015-08-19/00:00:00,20.22,21.0,20.0,20.88,1500.0,,,,,
2015-08-20/00:00:00,20.88,20.45,19.51,19.68,1124.0,,,,,
2015-08-23/00:00:00,19.68,18.89,17.72,18.06,21336.0,,,,,
2015-08-24/00:00:00,18.06,17.05,16.26,16.34,8584.0,,,,,
2015-08-25/00:00:00,16.34,17.94,16.3,16.94,10784.0,,,,,
2015-08-26/00:00:00,16.94,17.25,16.0,16.5,10708.0,,,,,
2015-08-27/00:00:00,16.5,17.67,17.0,17.34,13035.0,,,,,
2015-08-30/00:00:00,17.34,18.0,17.0,17.38,6940.0,,,,,
2015-08-31/00:00:00,17.38,18.0,17.25,17.8,7165.0,,,,,
2015-09-01/00:00:00,17.8,18.6,17.0,17.77,12107.0,,,,,
2015-09-02/00:00:00,17.77,19.0,17.2,18.29,9641.0,,,,,
2015-09-03/00:00:00,18.29,20.11,19.39,19.99,12972.0,,,,,
2015-09-06/00:00:00,19.99,20.7,19.65,20.22,10165.0,,,,,
2015-09-07/00:00:00,20.22,21.0,18.21,19.22,22256.0,,,,,
2015-09-08/00:00:00,19.22,18.99,17.6,18.24,9066.0,,,,,
2015-09-09/00:00:00,18.24,20.06,18.79,19.64,18134.0,,,,,
2015-09-10/00:00:00,19.64,20.6,19.41,19.98,16339.0,,,,,
2015-09-13/00:00:00,19.98,21.7,20.0,21.08,11995.0,,,,,
2015-09-14/00:00:00,21.08,22.15,20.55,21.39,11682.0,,,,,
2015-09-15/00:00:00,21.39,21.6,20.03,20.82,16415.0,,,,,
2015-09-16/00:00:00,20.82,21.55,20.35,20.98,15308.0,,,,,
2015-09-17/00:00:00,20.98,22.0,20.6,21.48,9722.0,,,,,
2015-09-20/00:00:00,21.48,21.8,20.32,20.76,7262.0,,,,,
2015-09-21/00:00:00,20.76,20.6,20.15,20.3,4202.0,,,,,
2015-09-22/00:00:00,20.3,21.0,20.0,20.15,6513.0,,,,,
2015-09-28/00:00:00,20.15,20.3,19.27,20.02,8834.0,,,,,
2015-09-29/00:00:00,20.02,20.0,19.68,19.85,2660.0,,,,,
2015-09-30/00:00:00,19.85,19.6,19.3,19.47,6831.0,,,,,
2015-10-01/00:00:00,19.47,20.59,19.91,20.35,3727.0,,,,,
2015-10-04/00:00:00,20.35,20.89,20.38,20.59,4780.0,,,,,
2015-10-05/00:00:00,20.59,20.38,19.5,19.9,698.0,,,,,
2015-10-07/00:00:00,19.9,19.5,19.03,19.33,5208.0,,,,,
2015-10-08/00:00:00,19.33,20.0,19.5,19.93,5416.0,,,,,
2015-10-11/00:00:00,19.93,20.0,19.05,19.65,13012.0,,,,,
2015-10-12/00:00:00,19.65,20.0,19.39,19.89,7154.0,,,,,
2015-10-13/00:00:00,19.89,20.9,19.53,20.39,14779.0,,,,,
2015-10-15/00:00:00,20.39,21.49,19.71,20.2,10292.0,,,,,
2015-10-18/00:00:00,20.2,20.0,19.4,19.63,4380.0,,,,,
2015-10-19/00:00:00,19.63,19.7,19.62,19.63,250.0,,,,,
2015-10-20/00:00:00,19.63,19.55,19.32,19.48,1800.0,,,,,
2015-10-21/00:00:00,19.48,20.48,19.25,19.94,5005.0,,,,,
2015-10-22/00:00:00,19.94,19.47,19.03,19.38,1799.0,,,,,
2015-10-25/00:00:00,19.38,19.5,19.2,19.44,2511.0,,,,,
2015-10-26/00:00:00,19.44,19.99,19.3,19.6,2902.0,,,,,
2015-10-27/00:00:00,19.6,20.0,19.35,19.79,3616.0,,,,,
2015-10-28/00:00:00,19.79,19.53,19.5,19.52,1785.0,,,,,
2015-10-29/00:00:00,19.52,19.8,19.27,19.46,2900.0,,,,,
2015-11-01/00:00:00,19.46,19.63,18.33,19.22,732.0,,,,,
2015-11-02/00:00:00,19.22,19.0,18.5,18.58,2750.0,,,,,
2015-11-03/00:00:00,18.58,18.11,17.0,17.72,16471.0,,,,,
2015-11-04/00:00:00,17.72,17.95,16.5,16.96,3135.0,,,,,
2015-11-05/00:00:00,16.96,17.61,17.5,16.96,500.0,,,,,
2015-11-08/00:00:00,16.96,17.27,16.75,17.07,3605.0,,,,,
2015-11-09/00:00:00,17.07,16.6,16.0,16.34,8760.0,,,,,
2015-11-10/00:00:00,16.34,16.0,15.26,15.47,4969.0,,,,,
2015-11-11/00:00:00,15.47,16.64,15.3,15.59,2267.0,,,,,
2015-11-12/00:00:00,15.59,16.48,15.53,15.79,4655.0,,,,,
2015-11-15/00:00:00,15.79,16.0,15.0,15.1,1700.0,,,,,
2015-11-16/00:00:00,15.1,16.0,15.8,15.96,2145.0,,,,,
2015-11-17/00:00:00,15.96,16.3,15.05,15.29,3990.0,,,,,
2015-11-18/00:00:00,15.29,15.57,14.42,14.79,2929.0,,,,,
2015-11-19/00:00:00,14.79,15.8,15.0,15.39,4574.0,,,,,
2015-11-22/00:00:00,15.39,16.0,15.89,15.99,2214.0,,,,,
2015-11-23/00:00:00,15.99,16.25,15.5,15.76,7321.0,,,,,
2015-11-24/00:00:00,15.76,16.2,15.41,15.67,4223.0,,,,,
2015-11-25/00:00:00,15.67,16.77,16.1,16.55,5807.0,,,,,
2015-11-26/00:00:00,16.55,16.51,15.56,16.17,5356.0,,,,,
2015-11-29/00:00:00,16.17,15.51,15.31,15.47,1716.0,,,,,
2015-11-30/00:00:00,15.47,15.25,14.91,15.04,2825.0,,,,,
2015-12-01/00:00:00,15.04,15.9,15.25,15.04,350.0,,,,,
2015-12-02/00:00:00,15.04,16.53,15.2,16.12,5970.0,,,,,
2015-12-03/00:00:00,16.12,16.53,15.61,16.04,5066.0,,,,,
2015-12-06/00:00:00,16.04,16.45,15.62,16.19,1550.0,,,,,
2015-12-07/00:00:00,16.19,16.2,15.49,15.84,4635.0,,,,,
2015-12-08/00:00:00,15.84,15.12,15.0,15.07,780.0,,,,,
2015-12-09/00:00:00,15.07,16.26,15.4,15.92,3673.0,,,,,
2015-12-10/00:00:00,15.92,16.98,15.61,15.97,2220.0,,,,,
2015-12-13/00:00:00,15.97,15.11,14.9,15.02,3800.0,,,,,
2015-12-14/00:00:00,15.02,15.99,15.01,15.71,2760.0,,,,,
2015-12-15/00:00:00,15.71,16.2,15.3,15.71,510.0,,,,,
2015-12-16/00:00:00,15.71,16.63,16.1,16.36,5153.0,,,,,
2015-12-17/00:00:00,16.36,17.24,16.5,16.65,2594.0,,,,,
2015-12-20/00:00:00,16.65,17.19,16.35,16.44,3150.0,,,,,
2015-12-21/00:00:00,16.44,16.69,16.14,16.26,1100.0,,,,,
2015-12-22/00:00:00,16.26,16.62,16.14,16.28,2910.0,,,,,
2015-12-24/00:00:00,16.28,17.19,16.15,17.01,3957.0,,,,,
2015-12-27/00:00:00,17.01,16.89,16.4,16.57,1500.0,,,,,
2015-12-28/00:00:00,16.57,16.78,16.18,16.28,3047.0,,,,,
2015-12-29/00:00:00,16.28,16.02,16.0,16.01,1555.0,,,,,
2015-12-30/00:00:00,16.01,17.61,15.99,17.17,8922.0,,,,,
2015-12-31/00:00:00,17.17,18.0,16.8,17.34,6136.0,,,,,
2016-01-03/00:00:00,17.34,17.49,17.0,17.14,5533.0,,,,,
2016-01-04/00:00:00,17.14,16.48,16.25,16.37,2870.0,,,,,
2016-01-05/00:00:00,16.37,17.1,16.5,16.76,4720.0,,,,,
2016-01-06/00:00:00,16.76,16.76,16.7,16.72,930.0,,,,,
2016-01-10/00:00:00,16.72,16.75,16.1,16.41,3093.0,,,,,
2016-01-11/00:00:00,16.41,16.0,15.81,15.94,3432.0,,,,,
2016-01-12/00:00:00,15.94,16.0,15.5,15.76,1018.0,,,,,
2016-01-13/00:00:00,15.76,15.5,14.2,14.35,3285.0,,,,,
2016-01-14/00:00:00,14.35,13.11,13.0,13.01,1225.0,,,,,
2016-01-17/00:00:00,13.01,13.0,11.71,12.43,1255.0,,,,,
2016-01-18/00:00:00,12.43,13.64,12.5,13.47,800.0,,,,,
2016-01-19/00:00:00,13.47,14.69,13.51,14.16,4109.0,,,,,
2016-01-20/00:00:00,14.16,13.89,12.76,12.98,3462.0,,,,,
2016-01-21/00:00:00,12.98,14.27,12.75,13.99,2635.0,,,,,
2016-01-26/00:00:00,13.99,13.4,13.4,13.99,500.0,,,,,
2016-01-27/00:00:00,13.99,15.0,15.0,13.99,40.0,,,,,
2016-01-28/00:00:00,13.99,13.38,13.38,13.99,65.0,,,,,
2016-01-31/00:00:00,13.99,13.49,13.37,13.99,650.0,,,,,
2016-02-01/00:00:00,13.99,13.6,13.6,13.99,50.0,,,,,
2016-02-02/00:00:00,13.99,15.38,15.37,15.38,7011.0,,,,,
2016-02-03/00:00:00,15.38,16.79,15.41,16.24,16911.0,,,,,
2016-02-04/00:00:00,16.24,16.3,15.09,15.33,5440.0,,,,,
2016-02-07/00:00:00,15.33,14.95,14.85,14.91,1555.0,,,,,
2016-02-08/00:00:00,14.91,15.24,14.11,14.42,2860.0,,,,,
2016-02-09/00:00:00,14.42,14.85,14.11,14.38,1815.0,,,,,
2016-02-10/00:00:00,14.38,15.69,14.18,15.17,4645.0,,,,,
2016-02-11/00:00:00,15.17,14.85,14.0,14.37,1142.0,,,,,
2016-02-14/00:00:00,14.37,15.63,14.51,14.96,1565.0,,,,,
2016-02-15/00:00:00,14.96,14.5,14.05,14.27,3010.0,,,,,
2016-02-16/00:00:00,14.27,15.69,15.09,15.66,19450.0,,,,,
2016-02-17/00:00:00,15.66,16.0,15.08,15.5,5430.0,,,,,
2016-02-18/00:00:00,15.5,16.75,15.61,16.18,14784.0,,,,,
2016-02-21/00:00:00,16.18,16.32,14.86,15.8,7310.0,,,,,
2016-02-22/00:00:00,15.8,16.4,15.4,15.45,1226.0,,,,,
2016-02-23/00:00:00,15.45,15.47,15.42,15.45,3949.0,,,,,
2016-02-24/00:00:00,15.45,15.84,15.31,15.53,3830.0,,,,,
2016-02-25/00:00:00,15.53,15.5,14.7,15.25,3366.0,,,,,
2016-02-28/00:00:00,15.25,16.75,15.19,15.84,14699.0,,,,,
2016-02-29/00:00:00,15.84,15.25,14.65,14.83,15190.0,,,,,
2016-03-01/00:00:00,14.83,15.2,14.98,15.12,986.0,,,,,
2016-03-02/00:00:00,15.12,15.58,14.51,14.77,15044.0,,,,,
2016-03-03/00:00:00,14.77,15.34,15.08,15.1,6944.0,,,,,
2016-03-06/00:00:00,15.1,15.58,14.95,15.1,510.0,,,,,
2016-03-07/00:00:00,15.1,15.0,14.06,14.67,5342.0,,,,,
2016-03-08/00:00:00,14.67,15.73,15.0,15.29,7320.0,,,,,
2016-03-09/00:00:00,15.29,15.25,15.0,15.14,3730.0,,,,,
2016-03-10/00:00:00,15.14,16.4,15.0,15.44,13150.0,,,,,
2016-03-13/00:00:00,15.44,15.25,15.18,15.21,1400.0,,,,,
2016-03-14/00:00:00,15.21,16.73,15.21,16.49,21405.0,,,,,
2016-03-15/00:00:00,16.49,16.4,16.11,16.16,5100.0,,,,,
2016-03-16/00:00:00,16.16,17.48,16.2,16.96,19311.0,,,,,
2016-03-17/00:00:00,16.96,18.65,17.4,18.15,31503.0,,,,,
2016-03-20/00:00:00,18.15,19.96,18.18,18.97,28121.0,,,,,
2016-03-21/00:00:00,18.97,18.7,18.0,18.11,15853.0,,,,,
2016-03-22/00:00:00,18.11,18.9,17.3,17.87,26769.0,,,,,
2016-03-23/00:00:00,17.87,18.49,17.51,18.04,13902.0,,,,,
2016-03-24/00:00:00,18.04,18.8,17.85,18.34,18372.0,,,,,
2016-03-27/00:00:00,18.34,18.49,17.75,18.03,15009.0,,,,,
2016-03-28/00:00:00,18.03,18.99,18.13,18.63,12795.0,,,,,
2016-03-29/00:00:00,18.63,18.89,17.77,18.2,11853.0,,,,,
2016-03-30/00:00:00,18.2,17.8,17.57,17.74,7000.0,,,,,
2016-03-31/00:00:00,17.74,17.7,17.0,17.27,12285.0,,,,,
2016-04-03/00:00:00,17.27,17.33,17.33,17.27,250.0,,,,,
2016-04-04/00:00:00,17.27,18.0,17.15,17.58,19656.0,,,,,
2016-04-05/00:00:00,17.58,17.31,17.13,17.17,4170.0,,,,,
2016-04-06/00:00:00,17.17,17.13,15.85,16.15,12252.0,,,,,
2016-04-07/00:00:00,16.15,16.0,16.0,16.0,1050.0,,,,,
2016-04-10/00:00:00,16.0,16.66,16.03,16.22,7074.0,,,,,
2016-04-11/00:00:00,16.22,17.2,16.0,16.58,17175.0,,,,,
2016-04-12/00:00:00,16.58,16.8,16.0,16.51,2086.0,,,,,
2016-04-13/00:00:00,16.51,16.97,16.0,16.14,4680.0,,,,,
2016-04-14/00:00:00,16.14,16.49,16.0,16.15,8441.0,,,,,
2016-04-17/00:00:00,16.15,16.29,16.08,16.19,2520.0,,,,,
2016-04-18/00:00:00,16.19,16.82,16.13,16.44,2398.0,,,,,
2016-04-19/00:00:00,16.44,17.0,16.75,16.92,8979.0,,,,,
2016-04-20/00:00:00,16.92,17.44,16.06,16.52,8243.0,,,,,
2016-04-21/00:00:00,16.52,16.5,16.07,16.28,3021.0,,,,,
2016-04-24/00:00:00,16.28,16.06,15.73,15.96,4455.0,,,,,
2016-04-26/00:00:00,15.96,16.37,15.71,15.9,2223.0,,,,,
2016-04-27/00:00:00,15.9,16.17,15.5,15.67,8307.0,,,,,
2016-04-28/00:00:00,15.67,16.38,15.69,16.04,7520.0,,,,,
2016-05-03/00:00:00,16.04,15.25,15.04,15.12,2445.0,,,,,
2016-05-04/00:00:00,15.12,15.5,15.04,15.28,10909.0,,,,,
2016-05-05/00:00:00,15.28,15.25,15.1,15.22,1935.0,,,,,
2016-05-08/00:00:00,15.22,16.0,15.35,15.8,9196.0,,,,,
2016-05-09/00:00:00,15.8,16.34,15.55,15.95,1450.0,,,,,
2016-05-10/00:00:00,15.95,16.0,15.31,15.46,6764.0,,,,,
2016-05-11/00:00:00,15.46,15.77,15.1,15.15,2020.0,,,,,
2016-05-12/00:00:00,15.15,15.5,15.15,15.24,5820.0,,,,,
2016-05-15/00:00:00,15.24,15.25,15.0,15.12,6397.0,,,,,
2016-05-16/00:00:00,15.12,15.5,15.0,15.1,2150.0,,,,,
2016-05-17/00:00:00,15.1,15.79,15.15,15.51,3710.0,,,,,
2016-05-18/00:00:00,15.51,15.25,15.12,15.14,1150.0,,,,,
2016-05-19/00:00:00,15.14,15.2,15.0,15.08,2935.0,,,,,
2016-05-22/00:00:00,15.08,15.19,15.0,15.03,3500.0,,,,,
2016-05-23/00:00:00,15.03,15.15,14.87,15.03,500.0,,,,,
2016-05-24/00:00:00,15.03,15.0,14.88,15.0,1400.0,,,,,
2016-05-25/00:00:00,15.0,15.29,14.2,14.61,5500.0,,,,,
2016-05-26/00:00:00,14.61,14.85,14.3,14.7,3000.0,,,,,
2016-05-29/00:00:00,14.7,14.4,14.21,14.31,3132.0,,,,,
2016-05-30/00:00:00,14.31,14.49,14.2,14.29,3190.0,,,,,
2016-05-31/00:00:00,14.29,14.21,13.81,14.05,2637.0,,,,,
2016-06-01/00:00:00,14.05,14.45,13.82,14.17,1800.0,,,,,
2016-06-02/00:00:00,14.17,14.88,14.01,14.17,163.0,,,,,
2016-06-05/00:00:00,14.17,14.01,14.0,14.0,1170.0,,,,,
2016-06-06/00:00:00,14.0,13.6,13.55,14.0,182.0,,,,,
2016-06-07/00:00:00,14.0,14.0,14.0,14.0,500.0,,,,,
2016-06-08/00:00:00,14.0,14.5,13.8,14.0,1400.0,,,,,
2016-06-09/00:00:00,14.0,14.0,14.0,14.0,298.0,,,,,
2016-06-12/00:00:00,14.0,14.0,13.75,14.0,655.0,,,,,
2016-06-13/00:00:00,14.0,14.0,13.8,13.93,794.0,,,,,
2016-06-14/00:00:00,13.93,13.61,13.4,13.48,802.0,,,,,
2016-06-15/00:00:00,13.48,13.4,12.21,12.83,2181.0,,,,,
2016-06-16/00:00:00,12.83,12.83,12.5,12.65,835.0,,,,,
2016-06-19/00:00:00,12.65,12.55,12.2,12.48,1333.0,,,,,
2016-06-20/00:00:00,12.48,12.11,12.1,12.48,220.0,,,,,
2016-06-22/00:00:00,12.48,12.55,12.1,12.19,2637.0,,,,,
2016-06-23/00:00:00,12.19,12.32,12.32,12.19,491.0,,,,,
2016-06-26/00:00:00,12.19,12.9,12.0,12.13,5421.0,,,,,
2016-06-27/00:00:00,12.13,12.2,12.0,12.18,3300.0,,,,,
2016-06-28/00:00:00,12.18,12.5,12.4,12.49,4200.0,,,,,
2016-06-29/00:00:00,12.49,12.15,12.15,12.49,45.0,,,,,
2016-07-04/00:00:00,12.49,12.61,12.5,12.54,3995.0,,,,,
2016-07-10/00:00:00,12.54,13.28,12.8,13.15,1720.0,,,,,
2016-07-11/00:00:00,13.15,13.0,12.35,12.64,2525.0,,,,,
2016-07-12/00:00:00,12.64,13.13,12.55,12.91,2751.0,,,,,
2016-07-14/00:00:00,12.91,13.0,12.91,12.91,250.0,,,,,
2016-07-17/00:00:00,12.91,13.0,12.2,12.91,291.0,,,,,
2016-07-20/00:00:00,12.91,12.33,12.15,12.24,1080.0,,,,,
2016-07-21/00:00:00,12.24,12.22,12.08,12.18,1105.0,,,,,
2016-07-24/00:00:00,12.18,12.21,12.2,12.2,1215.0,,,,,
2016-07-26/00:00:00,12.2,13.39,13.24,13.25,1870.0,,,,,
2016-07-27/00:00:00,13.25,13.22,12.4,12.87,1396.0,,,,,
2016-07-28/00:00:00,12.87,13.33,12.28,12.71,1500.0,,,,,
2016-08-01/00:00:00,12.71,12.45,12.45,12.71,453.0,,,,,
2016-08-02/00:00:00,12.71,13.0,13.0,12.71,8.0,,,,,
2016-08-03/00:00:00,12.71,13.38,12.5,12.5,2001.0,,,,,
2016-08-04/00:00:00,12.5,12.9,12.03,12.15,2440.0,,,,,
2016-08-09/00:00:00,12.15,13.17,12.8,13.02,4784.0,,,,,
2016-08-15/00:00:00,13.02,13.27,12.4,13.02,620.0,,,,,
2016-08-17/00:00:00,13.02,12.3,12.15,12.26,1000.0,,,,,
2016-08-18/00:00:00,12.26,13.09,12.4,12.5,1820.0,,,,,
2016-08-23/00:00:00,12.5,13.0,12.93,12.97,3100.0,,,,,
2016-08-24/00:00:00,12.97,13.18,12.52,12.72,2777.0,,,,,
2016-08-25/00:00:00,12.72,13.39,12.99,13.08,1582.0,,,,,
2016-08-28/00:00:00,13.08,13.0,12.5,13.08,561.0,,,,,
2016-08-29/00:00:00,13.08,13.0,13.0,13.08,238.0,,,,,
2016-08-31/00:00:00,13.08,13.0,12.25,12.64,2851.0,,,,,
2016-09-01/00:00:00,12.64,13.0,13.0,13.0,1000.0,,,,,
2016-09-04/00:00:00,13.0,13.0,13.0,13.0,850.0,,,,,
2016-09-05/00:00:00,13.0,12.4,12.4,13.0,500.0,,,,,
2016-09-06/00:00:00,13.0,13.0,12.13,12.73,1767.0,,,,,
2016-09-15/00:00:00,12.73,12.4,12.15,12.38,1333.0,,,,,
2016-09-18/00:00:00,12.38,12.31,11.86,12.16,1800.0,,,,,
2016-09-19/00:00:00,12.16,11.93,11.91,11.92,1500.0,,,,,
2016-09-20/00:00:00,11.92,12.94,12.0,11.92,200.0,,,,,
2016-09-21/00:00:00,11.92,11.82,11.05,11.2,2320.0,,,,,
2016-09-22/00:00:00,11.2,12.15,11.2,11.27,1050.0,,,,,
2016-09-26/00:00:00,11.27,12.15,12.14,11.27,528.0,,,,,
2016-09-29/00:00:00,11.27,11.28,11.27,11.27,700.0,,,,,
2016-10-03/00:00:00,11.27,11.5,11.27,11.27,450.0,,,,,
2016-10-04/00:00:00,11.27,12.28,11.35,11.88,1042.0,,,,,
2016-10-05/00:00:00,11.88,11.5,11.5,11.5,1800.0,,,,,
2016-10-09/00:00:00,11.5,11.55,11.06,11.29,1945.0,,,,,
2016-10-10/00:00:00,11.29,11.26,11.01,11.12,1479.0,,,,,
2016-10-11/00:00:00,11.12,11.0,11.0,11.12,180.0,,,,,
2016-10-12/00:00:00,11.12,10.95,10.8,11.12,480.0,,,,,
2016-10-13/00:00:00,11.12,11.4,11.2,11.12,640.0,,,,,
2016-10-16/00:00:00,11.12,12.0,11.5,11.86,3516.0,,,,,
2016-10-17/00:00:00,11.86,11.9,10.8,11.0,2113.0,,,,,
2016-10-18/00:00:00,11.0,11.35,10.81,11.08,3651.0,,,,,
2016-10-19/00:00:00,11.08,11.29,10.8,11.08,578.0,,,,,
2016-10-20/00:00:00,11.08,11.36,11.3,11.34,1799.0,,,,,
2016-10-23/00:00:00,11.34,11.03,11.03,11.34,370.0,,,,,
2016-10-25/00:00:00,11.34,11.5,11.02,11.34,360.0,,,,,
2016-10-26/00:00:00,11.34,11.0,10.91,11.34,364.0,,,,,
2016-10-30/00:00:00,11.34,10.83,10.82,11.34,300.0,,,,,
2016-10-31/00:00:00,11.34,11.45,10.86,10.92,2750.0,,,,,
2016-11-01/00:00:00,10.92,11.32,11.28,11.29,1000.0,,,,,
2016-11-02/00:00:00,11.29,11.94,11.5,11.66,2758.0,,,,,
2016-11-03/00:00:00,11.66,12.0,11.4,11.73,2849.0,,,,,
2016-11-06/00:00:00,11.73,11.99,11.5,11.92,3260.0,,,,,
2016-11-07/00:00:00,11.92,11.99,11.4,11.52,6069.0,,,,,
2016-11-08/00:00:00,11.52,11.78,11.63,11.68,2885.0,,,,,
2016-11-09/00:00:00,11.68,12.79,11.22,12.04,6550.0,,,,,
2016-11-10/00:00:00,12.04,12.8,12.25,12.59,2306.0,,,,,
2016-11-13/00:00:00,12.59,12.9,12.5,12.73,4787.0,,,,,
2016-11-14/00:00:00,12.73,12.55,12.41,12.73,381.0,,,,,
2016-11-15/00:00:00,12.73,13.13,12.88,13.08,2252.0,,,,,
2016-11-16/00:00:00,13.08,13.8,12.99,13.54,9735.0,,,,,
2016-11-17/00:00:00,13.54,14.05,12.53,13.7,3779.0,,,,,
2016-11-20/00:00:00,13.7,13.85,13.0,13.42,2690.0,,,,,
2016-11-21/00:00:00,13.42,13.52,13.0,13.14,2685.0,,,,,
2016-11-22/00:00:00,13.14,13.15,12.61,12.89,4785.0,,,,,
2016-11-23/00:00:00,12.89,13.2,12.33,12.85,2303.0,,,,,
2016-11-24/00:00:00,12.85,13.97,12.93,13.14,5785.0,,,,,
2016-11-27/00:00:00,13.14,13.0,12.75,12.85,3500.0,,,,,
2016-11-28/00:00:00,12.85,13.29,13.0,13.08,4750.0,,,,,
2016-11-29/00:00:00,13.08,13.92,12.7,13.16,5386.0,,,,,
2016-11-30/00:00:00,13.16,14.47,13.49,14.17,36485.0,,,,,
2016-12-01/00:00:00,14.17,15.58,15.34,15.55,26790.0,,,,,
2016-12-04/00:00:00,15.55,16.75,15.01,15.92,12724.0,,,,,
2016-12-05/00:00:00,15.92,15.9,14.54,14.98,8620.0,,,,,
2016-12-06/00:00:00,14.98,16.35,15.19,15.61,13298.0,,,,,
2016-12-07/00:00:00,15.61,15.0,14.05,14.21,23690.0,,,,,
2016-12-08/00:00:00,14.21,14.48,13.65,13.9,4451.0,,,,,
2016-12-12/00:00:00,13.9,15.29,14.7,15.25,17058.0,,,,,
2016-12-13/00:00:00,15.25,15.5,14.29,14.98,6577.0,,,,,
2016-12-14/00:00:00,14.98,14.5,14.47,14.49,1754.0,,,,,
2016-12-15/00:00:00,14.49,14.35,14.2,14.27,2819.0,,,,,
2016-12-18/00:00:00,14.27,13.9,13.72,13.79,3345.0,,,,,
2016-12-19/00:00:00,13.79,14.97,13.68,13.86,4570.0,,,,,
2016-12-20/00:00:00,13.86,13.82,13.42,13.69,1300.0,,,,,
2016-12-21/00:00:00,13.69,13.75,13.6,13.68,2273.0,,,,,
2016-12-22/00:00:00,13.68,13.71,13.59,13.66,2080.0,,,,,
2016-12-25/00:00:00,13.66,13.69,13.23,13.42,1420.0,,,,,
2016-12-26/00:00:00,13.42,14.0,13.37,13.83,1300.0,,,,,
2016-12-27/00:00:00,13.83,14.6,14.0,14.44,3700.0,,,,,
2016-12-28/00:00:00,14.44,14.7,13.6,14.35,1725.0,,,,,
2016-12-29/00:00:00,14.35,13.9,13.43,13.67,3555.0,,,,,
2017-01-02/00:00:00,13.67,14.0,13.35,13.82,3975.0,,,,,
2017-01-03/00:00:00,13.82,13.5,13.5,13.5,825.0,,,,,
2017-01-05/00:00:00,13.5,14.5,13.28,13.8,3878.0,,,,,
2017-01-08/00:00:00,13.8,13.5,13.01,13.28,3700.0,,,,,
2017-01-09/00:00:00,13.28,13.9,12.92,13.28,606.0,,,,,
2017-01-10/00:00:00,13.28,12.99,12.9,12.93,3000.0,,,,,
2017-01-11/00:00:00,12.93,13.76,12.5,12.63,18230.0,,,,,
2017-01-12/00:00:00,12.63,13.4,12.67,12.73,2743.0,,,,,
2017-01-15/00:00:00,12.73,13.4,12.68,13.11,2174.0,,,,,
2017-01-16/00:00:00,13.11,13.38,13.0,13.12,3374.0,,,,,
2017-01-17/00:00:00,13.12,13.75,13.0,13.19,7900.0,,,,,
2017-01-18/00:00:00,13.19,13.5,13.0,13.28,12404.0,,,,,
2017-01-19/00:00:00,13.28,13.93,12.41,12.71,2837.0,,,,,
2017-01-22/00:00:00,12.71,13.0,12.26,12.93,2050.0,,,,,
2017-01-23/00:00:00,12.93,13.23,12.5,12.81,4125.0,,,,,
2017-01-24/00:00:00,12.81,12.88,12.52,12.8,2580.0,,,,,
2017-01-26/00:00:00,12.8,13.0,12.95,12.99,1700.0,,,,,
2017-01-29/00:00:00,12.99,12.99,12.55,12.69,6902.0,,,,,
2017-01-30/00:00:00,12.69,12.98,12.5,12.73,9150.0,,,,,
2017-01-31/00:00:00,12.73,12.98,12.2,12.44,5550.0,,,,,
2017-02-01/00:00:00,12.44,12.65,12.0,12.38,3216.0,,,,,
2017-02-02/00:00:00,12.38,12.79,12.5,12.51,7140.0,,,,,
2017-02-05/00:00:00,12.51,12.27,12.0,12.14,2300.0,,,,,
2017-02-06/00:00:00,12.14,12.25,12.0,12.04,9276.0,,,,,
2017-02-07/00:00:00,12.04,12.6,11.8,12.25,14362.0,,,,,
2017-02-09/00:00:00,12.25,12.8,12.0,12.41,10515.0,,,,,
2017-02-12/00:00:00,12.41,12.8,12.06,12.58,5208.0,,,,,
2017-02-13/00:00:00,12.58,12.12,12.03,12.09,2840.0,,,,,
